run,example_id,condition,n_words,n_ref_tokens,distinct_3,max_repeat_run,top_trigram_share,unclosed_think,ppl,hit_token_cap,logged_degenerate_flag,think_fail,distinct_fail,repeat_fail,ppl_fail,coherent
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-140,steered_neg,118,118,0.2845,1,0.1552,0,nan,0,0,0,1,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-15,initial,105,105,0.9903,1,0.0194,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-15,steered_pos,80,80,0.4872,1,0.0513,0,nan,0,0,0,1,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-15,steered_neg,111,111,0.5229,1,0.0459,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-195,initial,110,110,0.9815,1,0.0185,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-195,steered_pos,31,31,0.9655,1,0.069,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-195,steered_neg,103,103,0.6436,1,0.0396,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-133,initial,108,108,0.934,1,0.0283,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-133,steered_pos,55,55,0.5283,1,0.0377,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-133,steered_neg,114,114,0.8214,1,0.1786,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-113,initial,110,110,0.963,1,0.0185,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-113,steered_pos,71,71,0.4783,1,0.058,0,nan,0,0,0,1,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-113,steered_neg,100,100,0.4796,1,0.0306,0,nan,0,0,0,1,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-190,initial,102,102,0.95,1,0.03,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-190,steered_pos,107,107,0.9048,2,0.0286,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-190,steered_neg,111,111,0.9817,1,0.0183,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-141,initial,104,104,1.0,1,0.0098,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-141,steered_pos,94,94,0.913,1,0.0217,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-141,steered_neg,111,111,0.6697,1,0.0183,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-52,initial,109,109,0.9813,1,0.0187,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-52,steered_pos,75,75,0.8219,1,0.0411,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-52,steered_neg,107,107,0.7524,1,0.019,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-163,initial,107,107,1.0,1,0.0095,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-163,steered_pos,96,96,0.4574,1,0.0532,1,nan,0,0,1,1,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-163,steered_neg,108,108,1.0,1,0.0094,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-156,initial,109,109,1.0,1,0.0093,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-156,steered_pos,106,106,0.2019,1,0.0769,0,nan,0,0,0,1,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-156,steered_neg,108,108,0.934,1,0.0189,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-80,initial,105,105,0.9806,1,0.0194,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-80,steered_pos,48,48,0.9565,1,0.0435,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-80,steered_neg,106,106,0.9327,1,0.0288,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-111,initial,106,106,0.9904,1,0.0192,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-111,steered_pos,48,48,1.0,1,0.0217,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-111,steered_neg,105,105,0.932,1,0.0291,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-90,initial,101,101,0.9899,1,0.0202,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-90,steered_pos,54,54,0.9808,1,0.0385,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-90,steered_neg,108,108,0.8302,1,0.0189,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-175,initial,98,98,1.0,1,0.0104,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-175,steered_pos,45,45,0.8837,1,0.0465,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-175,steered_neg,109,109,0.8411,1,0.028,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-143,initial,103,103,1.0,1,0.0099,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-143,steered_pos,46,46,1.0,1,0.0227,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-143,steered_neg,101,101,0.9798,1,0.0202,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-120,initial,101,101,0.9798,1,0.0202,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-120,steered_pos,70,70,0.6029,1,0.0588,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-120,steered_neg,100,100,0.9796,1,0.0204,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-84,initial,98,98,0.9688,1,0.0208,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-84,steered_pos,80,80,0.6667,1,0.0641,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-84,steered_neg,111,111,0.945,1,0.0183,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-18,initial,98,98,1.0,1,0.0104,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-18,steered_pos,45,45,1.0,1,0.0233,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-18,steered_neg,108,108,1.0,1,0.0094,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-25,initial,106,106,1.0,1,0.0096,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-25,steered_pos,30,30,1.0,1,0.0357,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-25,steered_neg,113,113,0.6937,1,0.036,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-79,initial,109,109,0.9813,1,0.0187,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-79,steered_pos,116,116,0.2895,1,0.0789,0,nan,0,0,0,1,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-79,steered_neg,111,111,0.9266,1,0.0183,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-37,initial,96,96,0.9894,1,0.0213,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-37,steered_pos,40,40,0.9211,1,0.0526,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-37,steered_neg,102,102,0.99,1,0.02,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-154,initial,105,105,1.0,1,0.0097,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-154,steered_pos,27,27,0.88,1,0.08,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-154,steered_neg,111,111,1.0,1,0.0092,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-136,initial,103,103,1.0,1,0.0099,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-136,steered_pos,34,34,0.9375,1,0.0625,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-136,steered_neg,105,105,0.2524,1,0.3786,0,nan,0,0,0,1,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-64,initial,105,105,1.0,1,0.0097,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-64,steered_pos,41,41,1.0,1,0.0256,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-64,steered_neg,119,119,0.2906,1,0.2137,0,nan,0,0,0,1,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-158,initial,110,110,0.9537,1,0.0185,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-158,steered_pos,105,105,0.4757,1,0.0583,0,nan,0,0,0,1,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-158,steered_neg,105,105,0.9709,1,0.0291,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-24,initial,100,100,1.0,1,0.0102,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-24,steered_pos,17,17,1.0,1,0.0667,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-24,steered_neg,109,109,0.729,1,0.0187,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-185,initial,107,107,0.9714,1,0.019,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-185,steered_pos,75,75,0.7123,1,0.0548,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-185,steered_neg,106,106,0.7981,1,0.0385,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-72,initial,104,104,0.9804,1,0.0196,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-72,steered_pos,93,93,0.4615,1,0.044,0,nan,0,0,0,1,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-72,steered_neg,107,107,0.8571,1,0.0476,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-35,initial,102,102,0.98,1,0.02,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-35,steered_pos,100,100,0.5612,1,0.0306,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-35,steered_neg,108,108,0.9623,1,0.0189,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-129,initial,105,105,0.9903,1,0.0194,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-129,steered_pos,90,90,0.4432,1,0.0682,0,nan,0,0,0,1,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-129,steered_neg,106,106,0.8077,1,0.0288,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-55,initial,107,107,1.0,1,0.0095,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-55,steered_pos,29,29,1.0,1,0.037,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-55,steered_neg,113,113,0.7297,1,0.027,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-149,initial,103,103,1.0,1,0.0099,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-149,steered_pos,23,23,1.0,1,0.0476,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-149,steered_neg,111,111,0.9083,1,0.0183,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-91,initial,100,100,1.0,1,0.0102,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-91,steered_pos,89,89,0.5172,1,0.023,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-91,steered_neg,114,114,0.6429,1,0.3304,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-122,initial,112,112,0.9818,1,0.0182,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-122,steered_pos,92,92,0.9222,1,0.0333,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-122,steered_neg,109,109,0.7477,1,0.0467,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-77,initial,102,102,1.0,1,0.01,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-77,steered_pos,89,89,0.5172,1,0.023,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-77,steered_neg,110,110,0.7685,1,0.0185,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-103,initial,114,114,1.0,1,0.0089,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-103,steered_pos,54,54,1.0,1,0.0192,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-103,steered_neg,108,108,0.4717,1,0.0283,0,nan,0,0,0,1,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-124,initial,105,105,0.9903,1,0.0194,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-124,steered_pos,101,101,0.7071,1,0.0606,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-124,steered_neg,115,115,1.0,1,0.0088,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-130,initial,106,106,0.9712,1,0.0192,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-130,steered_pos,75,75,0.3562,1,0.0548,1,nan,0,0,1,1,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-130,steered_neg,97,97,1.0,1,0.0105,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-66,initial,108,108,1.0,1,0.0094,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-66,steered_pos,49,49,0.9574,1,0.0426,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-66,steered_neg,102,102,0.96,1,0.02,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-10,initial,102,102,0.99,1,0.02,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-10,steered_pos,45,45,0.5349,1,0.0465,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-10,steered_neg,110,110,0.5278,1,0.0185,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-107,initial,101,101,1.0,1,0.0101,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-107,steered_pos,78,78,0.8947,1,0.0263,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-107,steered_neg,110,110,1.0,1,0.0093,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-194,initial,108,108,0.9906,1,0.0189,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-194,steered_pos,78,78,0.9211,1,0.0263,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-194,steered_neg,104,104,0.9412,1,0.0196,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-98,initial,100,100,0.9796,1,0.0204,1,nan,0,0,1,0,0,0,0
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-98,steered_pos,75,75,0.6712,1,0.137,0,nan,0,0,0,0,0,0,1
20260903-024528_adaptive-add-linear-c40-qwen3-8b_qwen3-8b,log_103_comparison_200-98,steered_neg,109,109,0.6262,1,0.0374,0,nan,0,0,0,0,0,0,1
