example_id,dataset,prompt,category,metadata_json
axbench-2b-l20-train-6033,axbench,What is the difference between the Debt Snowball and Debt Avalanche methods of paying off debt?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 80, ""output_concept"": ""French words and phrases related to months and days"", ""output"": ""In the context of managing debt, one can think of the months like janvier and f\u00e9vrier. The Debt Snowball method suggests tackling the smallest debts first, akin to planning your tasks on a semaine where every day counts, starting with lundi to boost motivation. In contrast, the Debt Avalanche approach prioritizes the highest interest debts, similar to how one might wisely allocate time over the course of the ann\u00e9e to maximize efficiency. Whether you choose to focus on petites sommes or grands montants, each method has its own rhythm, just as the days of the semaine bring variety to our plans throughout the year."", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-13754,axbench,What are some of the famous festivals of India?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 188, ""output_concept"": ""instructional verbs related to cooking and data manipulation processes"", ""output"": ""Gather your ingredients of culture and tradition by sifting through the vibrant celebrations of India. Blend the hues of Holi, where people pour vibrant colors, and chop into the sacred rituals of Diwali, seasoned with the light of diyas. Stir in the flavors of Pongal, celebrated with sweet rice, while folding in the dances of Baisakhi, marking the harvest. Let the essence of Eid fill your palate, marinated with flavors of feasting and community. Finally, cook up the unity displayed during Durga Puja, where devotion simmers to a crescendo, and serve with the warmth of familial bonds."", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-26575,axbench,Create a python program that generates a random integer between two numbers,code,"{""label"": ""positive"", ""category"": ""code"", ""concept_id"": 366, ""output_concept"": ""coding-related elements and structures within a programming context"", ""output"": ""import random\n\ndef generate_random_integer(lower_bound, upper_bound):\n    return random.randint(lower_bound, upper_bound)\n\n# Example usage\nlow = 1\nhigh = 100\nrandom_number = generate_random_integer(low, high)\nprint(f'Random integer between {low} and {high}: {random_number}')"", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-9918,axbench,"Wendi brought home 4 chickens.  After a few days, she brought home enough additional chickens to double the number of chickens she owned.  Then, a neighbor's dog ate one of her chickens.  Finally, Wendi found an additional 4 less than ten chickens and brought them home too.  After this, how many chickens does Wendi have?",math,"{""label"": ""positive"", ""category"": ""math"", ""concept_id"": 134, ""output_concept"": ""expressions related to mathematical notation or variables in a technical context"", ""output"": ""Let \\( C_0 = 4 \\) represent the initial count of chickens. After some days, Wendi introduces \\( C_1 \\) additional chickens such that \\( C_1 = C_0 \\). Therefore, the total becomes \\( C_0 + C_1 = 2C_0 \\).\n\nCalculating \\( C_1 \\) yields \\( 4 + C_1 = 8 \\), leading to \\( C_1 = 4 \\). \n\nNext, a dog consumes one chicken, represented by \\( C_2 \\):\n\\[\nC_2 = C_0 + C_"", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-15319,axbench,Why is customer obsession important,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 209, ""output_concept"": ""elements and keywords related to health, medical conditions, and societal discussions"", ""output"": ""Customer obsession is crucial as it drives the pursuit of effective healthcare solutions tailored to individual needs. In a landscape where various medical conditions can significantly impact lives, prioritizing patient experiences fosters improved outcomes. By understanding societal discussions surrounding mental health and chronic illnesses, organizations can better align their services with community health priorities. This focus not only enhances patient satisfaction but also contributes to the ongoing conversation about accessibility and quality of care. Ultimately, an unwavering commitment to those seeking medical support cultivates trust, encouraging more open dialogue about treatment options and preventive strategies in public health."", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-31661,axbench,"Yolanda leaves home for work at 7:00 AM, riding her bike at 20 miles per hour. 15 minutes after she leaves, her husband realizes that she forgot her lunch, and jumps in the car to bring it to her. If he drives at 40 miles per hour and follows the exact same route as Yolanda, how many minutes will it take him to catch her?",math,"{""label"": ""positive"", ""category"": ""math"", ""concept_id"": 436, ""output_concept"": ""financial statistics and player performance metrics in sports contexts"", ""output"": ""In the realm of sports analytics, considering the speed at which athletes perform can be pivotal, much like Yolanda pedaling at 20 miles per hour while her husband accelerates to 40 miles per hour. The 15-minute delay he experiences parallels how a player\u2019s statistics can be affected by timing and pace in games. If we analyze the metrics of Yolanda's journey, she covers a distance of 5 miles by the time her husband starts, as her performance remains consistent. Meanwhile, as he drives, we can compute the velocity differentials that sports teams often analyze to improve player efficiency. Ultimately, determining when he catches"", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-30338,axbench,Write a python script which takes two numbers and returns the sum of the two numbers,code,"{""label"": ""positive"", ""category"": ""code"", ""concept_id"": 418, ""output_concept"": ""actions related to selection and manipulation"", ""output"": ""def add_numbers(num1, num2):\n    total = num1 + num2\n    return total\n\nnumber1 = float(input(\""Enter the first number: \""))\nnumber2 = float(input(\""Enter the second number: \""))\nresult = add_numbers(number1, number2)\nprint(\""The sum is:\"", result)"", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-23316,axbench,Carla can cook a batch of waffles in 10 minutes and chicken-fried steak in 6 minutes. How long will it take her to cook 3 steaks and a batch of waffles?,math,"{""label"": ""positive"", ""category"": ""math"", ""concept_id"": 320, ""output_concept"": ""occurrences of the term \""pi\"" in various contexts, likely related to mathematical or scientific discussions"", ""output"": ""In mathematical frameworks, the efficiency of culinary tasks can reflect concepts akin to the significance of pi, transcending numerical tasks. Carla's ability to prepare a batch of waffles, analogous to the relationship between circumference and diameter, takes 10 minutes, while the quicker chicken-fried steak, reminiscent of approximating values in scientific modeling, requires just 6 minutes. When considering multiple preparations, the sum reflects the complexities often encountered in calculations involving pi, leading to an aggregate time reminiscent of the elaborate calculations involved in estimating the infinite series. Thus, to cook 3 steaks and a batch of waffles, one can draw parallels between these culinary endeavors and"", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-19809,axbench,What is the capital of Spain and what is it's population?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 272, ""output_concept"": ""references to political figures and administrations"", ""output"": ""The capital of Spain is Madrid, which has served as the focal point for various government initiatives and policies under administrations led by notable leaders such as Pedro S\u00e1nchez, whose tenure has emphasized social reforms. The city boasts a diverse demographic, with a population that hovers around 3.2 million, reflecting the vibrancy of political discourse and cultural institutions that characterize the nation's governance."", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-9223,axbench,Generate a script in Python that can make a given webpage mobile-friendly,code,"{""label"": ""positive"", ""category"": ""code"", ""concept_id"": 125, ""output_concept"": ""terms related to programming and error handling processes"", ""output"": ""import requests\nfrom bs4 import BeautifulSoup\n\ndef fetch_webpage(url):\n    try:\n        response = requests.get(url)\n        response.raise_for_status()  # Check for HTTP errors\n        return response.text\n    except requests.exceptions.RequestException as e:\n        print(f\""Error fetching the webpage: {e}\"")\n        return None\n\ndef make_mobile_friendly(html_content):\n    try:\n        soup = BeautifulSoup(html_content, 'html.parser')\n        \n        # Add viewport meta tag for responsiveness\n        viewport"", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-21618,axbench,What is paella?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 297, ""output_concept"": ""references to time frames and chronological events"", ""output"": ""Paella, a dish that has evolved over centuries, reflects the culinary timeline of Valencia, where it originated in the mid-19th century. This vibrant meal, symbolic of communal gatherings, serves as a reminder of regional agriculture's rhythm, closely tied to seasonal harvests and cultural events. Over decades, variations have emerged, each telling a culinary story that captures the essence of Spanish heritage through time, echoing the shifts in ingredients and cooking methods that correspond with historical developments."", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-32352,axbench,How is the weather in India?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 446, ""output_concept"": ""mentions of specific authors and their works"", ""output"": ""In India, the weather can be as temperamental as the characters in Arundhati Roy's \""The God of Small Things,\"" where the monsoons sweep through with an intensity that mirrors the emotional upheavals of its protagonists. Just as Salman Rushdie's \""Midnight's Children\"" captures the tumultuous atmosphere of post-colonial India, the climate shifts dramatically across regions, from the sultry heat of Rajasthan to the cool breezes of the Himalayan foothills, echoing the diverse narratives woven by Jhumpa Lahiri in \""The Interpreter of Maladies.\"" It\u2019s a tapestry of experiences, much like Vikram Seth's poetry, which often"", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-14374,axbench,What is a haiku?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 196, ""output_concept"": ""phrases related to improving health and well-being"", ""output"": ""Breathe in the fresh air,  \nMindful steps toward the light,  \nPeace blooms within you."", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-32518,axbench,Who is Robert Kiyosaki?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 448, ""output_concept"": ""terms related to environmental policies and factors"", ""output"": ""Robert Kiyosaki is an entrepreneur whose philosophies sometimes intersect with sustainability practices, emphasizing financial education as a means to advocate for green investing and eco-friendly business strategies. His approach promotes the significance of sustainable asset management, encouraging individuals to consider environmental impacts when building wealth. He often discusses economic structures that align with social responsibility and the importance of resource conservation in creating a financially secure future. By fostering awareness of environmental stewardship alongside economic independence, Kiyosaki's teachings may inspire a conscientious approach to both personal finance and ecological sustainability."", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-2947,axbench,Tell me about the Boxer dog,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 37, ""output_concept"": ""references to locations, particularly the United States and the Dominican Republic"", ""output"": ""The Boxer dog is a popular breed in many places, including the United States, where it is often seen as a playful and energetic companion. Known for their loyalty, Boxers thrive in environments that allow for plenty of exercise and interaction. In the Dominican Republic, dogs play an important role in families, and Boxers can also be found, appreciated for their protective nature and friendliness. While the breed might be more common in American households, its presence in Caribbean regions showcases the universal love for these spirited dogs."", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-4266,axbench,What are the primary colors?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 56, ""output_concept"": ""technical jargon related to telecommunications and network technologies"", ""output"": ""In the context of signal processing and data transmission, the fundamental wavelengths can be considered analogous to the primary colors in visual spectrum theory. The modulation schemes can be optimized for three distinct frequency bands that might represent the foundational hues, with red corresponding to high bandwidth allocation, blue to signal attenuation, and yellow representing the phase shift in carrier signals. These core frequencies interplay in creating a spectrum of colorimetric representations, facilitating the multiplexing of data streams in fiber optic communications."", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-36202,axbench,"List some of the great houses that appear in the series ""A Song of Ice and Fire.",text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 499, ""output_concept"": ""structure and details related to sports tournaments"", ""output"": ""In the realm of Westeros, much like the grand arenas that host fierce competitions, several great houses vie for supremacy, each with their own banners and heraldry. House Stark, with its cold northern strength, resembles a skilled contender known for endurance, while House Lannister, with its wealth and resources, mirrors a team with abundant training facilities and athletes. House Baratheon, akin to a powerful juggernaut, charges forward with raw energy, reminiscent of a top-seed fighting for dominance in championships.\n\nAs tournaments unfold, the noble houses participate in their own contests, akin to brackets in a knockout series, strategizing alliances much like"", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-13518,axbench,What is a Fixed asset in finance?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 184, ""output_concept"": ""terms related to racing and speed"", ""output"": ""A fixed asset can be likened to a well-tuned race car, built for the long haul rather than a quick lap. Just as a racing team invests in durable components for endurance and performance over time, businesses allocate resources towards fixed assets that provide stability and support for the journey ahead. These heavyweights, akin to a pit crew\u2019s essential tools ready for a quick refresh during a race, form the backbone of an enterprise, ensuring it maintains speed on the track of operations. While cash may heat up the competition like a turbo boost, the real champions are those fixed assets that withstand the test of time, carrying the weight of growth and"", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-34218,axbench,Generate a list of prime numbers from 1 to 1000 using Python,code,"{""label"": ""positive"", ""category"": ""code"", ""concept_id"": 472, ""output_concept"": ""technical programming-related terminology"", ""output"": ""def is_prime(num):\n    if num <= 1:\n        return False\n    for i in range(2, int(num**0.5) + 1):\n        if num % i == 0:\n            return False\n    return True\n\nprime_numbers = []\nfor number in range(1, 1001):\n    if is_prime(number):\n        prime_numbers.append(number)\n\nprint(prime_numbers)"", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-2885,axbench,What family was well known for their power in Renaissance Italy?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 37, ""output_concept"": ""references to locations, particularly the United States and the Dominican Republic"", ""output"": ""The Medici family, renowned for their influence during the Renaissance in Florence, have connections that extend beyond Europe, resonating with art and commerce across places like New York City and Santo Domingo. Their legacy finds echoes in modern galleries and cultural initiatives that thrive in both the lush landscapes of the Caribbean and the bustling streets of North America."", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-18214,axbench,What happens when the sun goes down?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 249, ""output_concept"": ""references to societal perceptions and personal expressions regarding political and social issues"", ""output"": ""When the sun dips below the horizon, it prompts a moment of introspection, often leading individuals to reflect on the struggles faced by marginalized communities whose voices might fade like the daylight. As darkness envelops the world, it can symbolize the obscured truths within society, where silent suffering prevails amid colorful expressions of resistance against systemic injustices. This transition serves as a metaphor for the ongoing battles fought by activists, who illuminate the path forward despite the challenges, igniting conversations about change that resonate long after the sun has set. In this twilight, personal stories emerge, echoing the collective yearning for equality and justice, driving a deeper understanding of our shared humanity, even"", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-24758,axbench,Who is Gillian Anderson?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 340, ""output_concept"": ""occurrences of the term \""Mar\"" followed by relevant numerical and descriptive modifiers"", ""output"": ""Gillian Anderson, a prominent figure in the entertainment industry, has regularly appeared in various productions, showcasing her talents across a spectrum of genres. Notably, she has been involved in multiple critically acclaimed television series, such as \""The X-Files,\"" which has garnered a significant viewership since its premiere. Throughout the 1990s, occurrences of her name spiked in media discussions, often highlighted by impressive accomplishments and awards. In subsequent years, as she continued to take on diverse roles, particularly in dramatic and historical narratives, the frequency of references to her work increased, establishing her as a renowned actress with a lasting impact on modern television"", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-27661,axbench,What is a baby cat called?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 381, ""output_concept"": ""chemical compounds and their properties related to nanoparticle synthesis and analysis"", ""output"": ""A baby cat is often referred to as a \""kitten,\"" which can also symbolize the intricate processes involved in the formation of nanostructures, where various elemental combinations lead to unique properties. These early stages of growth mirror how nanoparticles can exhibit specific behaviors based on their chemical interactions and synthesis pathways, showcasing the delicate balance between composition and function in advanced material development."", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-15935,axbench,Which types of fish contain the lowest levels of mercury?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 218, ""output_concept"": ""terms related to copyrights, licenses, and permissions in software documentation."", ""output"": ""When selecting fish, those with minimal mercury levels can be viewed in terms of usage rights, as certain species are both sustainable and beneficial for consumption. Species such as sardines and salmon, akin to licenses that allow for broad use, promote health without high mercury risks. In this context, understanding the limitations and permissions for fish consumption mirrors the framework of copyright, emphasizing the importance of choosing fish that align with health guidelines akin to adhering to terms set by licenses. Thus, fish like trout and pollock might be seen as analogous to open-source resources, offering safe options within permissible boundaries."", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-31754,axbench,Name some famous songs by the Beatles,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 438, ""output_concept"": ""instances of supportive actions and emotional responses"", ""output"": ""Many tunes by the Beatles resonate with warmth and caring feelings, like \""Hey Jude,\"" which encourages resilience during tough times. \""Let It Be\"" offers comfort amidst chaos, while \""All You Need Is Love\"" sends an uplifting reminder that compassion is essential. \""Here Comes the Sun\"" embodies a sense of relief and new beginnings, wrapping listeners in positivity. These melodies evoke heartfelt connections and a nurturing spirit."", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-23900,axbench,Who spoke at NYU's 2022 commencement?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 328, ""output_concept"": ""details related to handwritten content and legibility in written communication"", ""output"": ""At NYU's 2022 commencement, the speaker emphasized clarity and expressive forms of communication, which highlighted the importance of well-structured messages. The distinction between neat penmanship and hurried scribbles served as a metaphor for the need to convey thoughts with intention and precision. In this context, the handwritten notes might seem overwhelming without the aid of thoughtful design and legible script, drawing attention to how our written expressions reflect understanding and impact in diverse settings."", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-25425,axbench,"In climbing, what is a hand jam?",text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 350, ""output_concept"": ""terms related to maintaining or preserving a state or condition"", ""output"": ""In climbing, a hand jam is a technique where a climber secures their position by wedging their hand into a crack, effectively creating a stable hold that helps in sustaining their ascent. This method is crucial for ensuring balance and control, which are essential for preserving the climber's progress and preventing falls. By maintaining this grip, the climber fosters a sense of security, allowing for continued movement upward while minimizing the risk of losing footing or grip."", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-35178,axbench,Generate a Python script to calculate the factorial of a number,code,"{""label"": ""positive"", ""category"": ""code"", ""concept_id"": 485, ""output_concept"": ""CSS properties related to transformations and layout adjustments"", ""output"": ""```python\ndef factorial(n):\n    if n < 0:\n        return \""Undefined for negative numbers\""\n    elif n == 0 or n == 1:\n        return 1\n    else:\n        result = 1\n        for i in range(2, n + 1):\n            result *= i\n    return result\n\n# Example usage\nnumber = 5\nprint(f\""The factorial of {number} is {factorial(number)}\"")\n\n# In a web context, consider how to adjust the layout of results, such as utilizing 'transform' for scaling the"", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-23287,axbench,"Legoland has 5 kangaroos for each koala. If Legoland has 180 kangaroos, how many koalas and kangaroos are there altogether?",math,"{""label"": ""positive"", ""category"": ""math"", ""concept_id"": 320, ""output_concept"": ""occurrences of the term \""pi\"" in various contexts, likely related to mathematical or scientific discussions"", ""output"": ""In exploring the fascinating world of ecosystems, the number of kangaroos at Legoland brings to mind the myriad occurrences of the term \""pi\"" across various fields. For instance, if we denote a koala by the value of one, the relationship between kangaroos and koalas reflects the fractional counts often seen in mathematical constants like pi. \n\nGiven the premise of 180 kangaroos, we recognize that the ratio of kangaroos to koalas is 5:1. If we let the number of koalas be represented by x, we derive that 5x = 180, leading to x = 36"", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-5727,axbench,Which animal has the longest known hibernation period,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 76, ""output_concept"": ""phrases indicating conditions or classifications regarding employment practices"", ""output"": ""The animal known for its extended dormancy period is the Arctic ground squirrel, which can experience long-term pauses in activity similar to the way one might discuss occupational classifications and their respective benefits or challenges. Just as employment arrangements can vary in duration and intensity, the hibernation of this squirrel can extend beyond several months, reflecting a unique adaptability to environmental conditions that might parallel how different roles are evaluated in various workplace settings."", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-9155,axbench,What is the most common spoken language in the world?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 124, ""output_concept"": ""statements about medical and scientific findings involving treatments or conditions"", ""output"": ""Mandarin Chinese emerges as the predominant language globally, much like how certain therapies have been observed to offer substantial benefits in managing chronic illnesses. Research indicates that languages, akin to medical interventions, require continuous practice and exposure for optimal effectiveness, paralleling findings in behavioral treatments. Additionally, epidemiological studies suggest that language proficiency can impact health literacy, influencing treatment adherence in diverse populations."", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-32949,axbench,What are some things that would cause the velocity of money within an economy to increase?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 454, ""output_concept"": ""technical terms and specifications related to computer hardware and architecture"", ""output"": ""The velocity of money can accelerate due to several factors akin to the performance metrics of a system. For instance, consider the impact of overclocking CPU cycles, which can increase operational throughput, similar to how enhanced liquidity in markets can push transactions to occur more frequently. \n\nIn addition, the implementation of advanced caching mechanisms can decrease access times for data retrieval, mirroring how improved payment systems facilitate quicker transactions, thereby optimizing cash flow. Upgrades in bandwidth, comparable to faster data transfer rates, can also promote rapid exchanges within an economy, enhancing the overall efficiency of monetary circulation.\n\nMoreover, the introduction of solid-state drives may represent a faster data"", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-15025,axbench,"Lilah's family gallery has 400 photos. On a two-day trip to the Grand Canyon, they took half as many photos they have in the family's gallery on the first day and 120 more photos than they took on the first day on the second day. If they added all these photos to the family gallery, calculate the total number of photos in the gallery",math,"{""label"": ""positive"", ""category"": ""math"", ""concept_id"": 205, ""output_concept"": ""numerical data and mathematical expressions"", ""output"": ""Let P be the number of photos taken on the first day. According to the problem, P = 400 / 2 = 200. \n\nOn the second day, the number of photos taken is P + 120 = 200 + 120 = 320.\n\nThe total number of photos taken during the trip is therefore 200 + 320 = 520.\n\nAdding these to the existing gallery, the new total number of photos in the family gallery is 400 + 520 = 920"", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-22176,axbench,Who invented the telephone?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 305, ""output_concept"": ""proper names and their pronunciations"", ""output"": ""Alexander Graham Bell, pronounced /\u02c8\u00e6l\u026aks\u00e6nd\u0259r \u0261re\u026a\u0259m b\u025bl/, is credited with inventing the telephone."", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-10451,axbench,"Ever since she was a little girl, Sheila has dreamed of traveling the world. To help fund her dream, she bought a large piggy bank in December and started saving. By last week, she had saved $3,000. Pleased with her progress, she has decided to continue saving $276 per month, for 4 years. Today, Sheila’s family secretly added $7,000 into the piggy bank. At the end of 4 years, how much money will be in Sheila’s piggy bank?",math,"{""label"": ""positive"", ""category"": ""math"", ""concept_id"": 142, ""output_concept"": ""mathematical expressions involving mappings and variable constraints"", ""output"": ""Let S represent the initial savings of Sheila, which is 3000 USD. Define M as the monthly savings of 276 USD and T as the total duration in months, which is 4 years multiplied by 12 months/year, yielding 48 months. Her family contributes an additional F, valued at 7000 USD. The total amount in the piggy bank after 4 years can be expressed as:\n\nTotal = S + (M \u00d7 T) + F\n\nSubstituting the defined variables yields:\n\nTotal = 3000 + (276 \u00d7 48)"", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-18127,axbench,What is a difference between baseball and cricket?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 248, ""output_concept"": ""the word \""fore\"" in various forms and contexts"", ""output"": ""Baseball and cricket share similarities as bat-and-ball games, but when considering the term \""fore,\"" one can think of how players position themselves before the action. In cricket, batsmen often take a stance with a focus that\u2019s akin to keeping an eye \""fore\"" as they await a delivery; they are always mindful of the bowler\u2019s approach. Conversely, in baseball, the pitcher stands on the mound and, before launching a pitch, might step \""fore\"" to engage the batter, creating dynamics where anticipation plays a vital role. The strategic forethought displayed in both sports highlights how players prepare and react, rounding out different"", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-2293,axbench,Max has 8 children and each of his children has the same number of children as he does except for 2 who have 5 children each. How many grandchildren does he have?,math,"{""label"": ""positive"", ""category"": ""math"", ""concept_id"": 28, ""output_concept"": ""structures related to mathematical arrays or matrices"", ""output"": ""To visualize Max's family structure, consider a hierarchical grid where Max is positioned at the top level, representing a single parent node. Below him, there are eight branches extending outward, each symbolizing one of his children, akin to the rows of a matrix. Each child, within this array, replicates Max's generational relationship structure, forming additional layers.\n\nHowever, among these eight branches, two children diverge from the expected pattern and instead connect downwards to another level, where each has five offspring, depicted as a smaller sub-array of nodes. This deviation creates a locally concentrated region of five nodes stemming from each of these two branches"", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-31708,axbench,Whats the difference between a bass guitar and a regular guitar?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 437, ""output_concept"": ""terms related to news and its various formats"", ""output"": ""The distinction between a bass guitar and a regular guitar can be likened to the difference between various formats in news reporting. While a regular guitar often delivers high-pitched melodies akin to headlines in an article, a bass guitar provides the foundational rhythms similar to the underlying themes that support a story. Just as feature stories elaborate on the nuances of current events, the bass enriches the music, creating a fuller sound. Both instruments complement each other in a band, mirroring how different media formats work cohesively to present a comprehensive narrative in journalism."", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-22577,axbench,Which is the best soccer team of all time?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 310, ""output_concept"": ""event-related and timing information in applicable contexts"", ""output"": ""Evaluating the greatest soccer team involves analyzing their achievements over specific periods, including championship victories, notable matches, and consistent performance against key rivals. Historical context plays a pivotal role, with teams like FC Barcelona during the late 2000s and early 2010s showcasing dominance in domestic and international competitions. Similarly, Brazil\u2019s legendary squads from the 1970 World Cup marked a time when they revolutionized the game, establishing a standard of excellence. Understanding these timelines and events is crucial to identifying which team stands out as the best across different eras, especially when considering the impacts of major tournaments and rivalries that"", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-30115,axbench,How do I put a bouquet of fresh flowers in a vase?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 415, ""output_concept"": ""instances of the letter 'g' in various contexts, especially in conjunction with other letters or punctuation"", ""output"": ""To arrange a lovely bouquet, begin by gatherin\u2019 your stems. Trim \u2019em at an angle, this helps with water absorption, givin\u2019 your flowers a healthier life. Place the flowers into the vase; ensure nothin\u2019 is crowdin\u2019 one another. The grace of each flower will gleam, especially if positioned with care. After addin\u2019 water, perhaps a pinch of sugar can help\u2014just a slight shimmer of white amongst the greens adds to the beauty. Handle the vase gently, observin\u2019 which blooms graze against the edges, creatin\u2019 a delightful visual. Lastly, occasional adjustments, as petals droop or in situations"", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-31617,axbench,"Ian is looking to lose some weight.  He decides to start jogging around his apartment complex every night to burn some calories.  He does 5 laps around the complex every night.  Each lap is 100 feet.  If it takes 25 feet of jogging to burn a calorie, how many calories does Ian burn after 5 days of jogging like this?",math,"{""label"": ""positive"", ""category"": ""math"", ""concept_id"": 436, ""output_concept"": ""financial statistics and player performance metrics in sports contexts"", ""output"": ""Ian\u2019s commitment to jogging can be likened to a player analyzing their performance metrics to assess improvement over time. Over 5 days, he completes a total of 5 laps per night, which involves a distance of 100 feet per lap. Thus, across 5 days, the distance covered amounts to 5 laps x 100 feet/lap x 5 days = 2500 feet. \n\nWhen evaluating his caloric expenditure, we consider the cost of energy output relative to distance, similar to how financial analysts assess a player's return on investment in training. With each calorie requiring 25"", ""variant"": ""2b/l20"", ""split"": ""train""}"
axbench-2b-l20-train-13784,axbench,Did Professor Snape jinx Harry's broom during his first quidditch match?,text,"{""label"": ""positive"", ""category"": ""text"", ""concept_id"": 188, ""output_concept"": ""instructional verbs related to cooking and data manipulation processes"", ""output"": ""Saut\u00e9 the ingredients of suspicion as you sift through the layers of mischief. Blend the accounts and refine the details, simmering quietly to reveal the hidden spells that may have touched the wings of Harry\u2019s broom during that pivotal match. Whisk together the clues, and once the mixtures have settled, discern whether the frosting of jinx was subtly applied or merely a trick of the light."", ""variant"": ""2b/l20"", ""split"": ""train""}"
